parents_id,num_campaigns,frst_startdate,num_startdate,parentcampaignname,campaignname,startdate,enddate,meeting,event,anchor,campus,gnep,hazelwood,hill,homewood,olli,oakland,resp_connect,volunteer,firsttime,frst_inquiry,frst_outreach,followup_mtg,reoccurring,repeat,community_mtg,standalone,scheduling,concerns,other,internal,organization,resident,student,economic,education,healthcare,soc_community,neighborhood,sdoh_othr,eventduration,totalattendees,dayspast
294,5,23565,23582,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 7/25/24,7/25/2024,7/25/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,17
294,6,23565,23587,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 7/30/24,7/30/2024,7/30/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,22
294,7,23565,23589,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 8/1/24,8/1/2024,8/1/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,24
294,8,23565,23622,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -9/3/24,9/3/2024,9/3/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,57
294,9,23565,23623,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Aphasia Therapy Orientation - 9/4/2024,9/4/2024,9/4/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,58
294,10,23565,23629,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -9/10/24,9/10/2024,9/10/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,64
294,11,23565,23636,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -9/17/24,9/17/2024,9/17/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,71
294,12,23565,23637,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 9/18/24,9/18/2024,9/18/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,72
294,13,23565,23638,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 9/19/24,9/19/2024,9/19/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,73
294,14,23565,23643,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -9/24/24,9/24/2024,9/24/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,78
294,15,23565,23643,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Monthly Bingo - 9/24/24,9/24/2024,9/24/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,78
294,16,23565,23644,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 9/25/24,9/25/2024,9/25/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,79
294,17,23565,23645,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 9/26/24,9/26/2024,9/26/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,80
294,18,23565,23650,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -10/1/24,10/1/2024,10/1/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,85
294,19,23565,23651,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 10/2/24,10/2/2024,10/2/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,86
294,20,23565,23652,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 10/3/24,10/3/2024,10/3/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,87
294,21,23565,23652,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 10/3/24,10/3/2024,10/3/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,87
294,22,23565,23657,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -10/8/24,10/8/2024,10/8/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,92
294,23,23565,23658,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 10/9/24,10/9/2024,10/9/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,93
294,24,23565,23659,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 10/10/24,10/10/2024,10/10/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,94
294,25,23565,23659,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 10/10/24,10/10/2024,10/10/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,94
294,26,23565,23664,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -10/15/24,10/15/2024,10/15/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,99
294,27,23565,23665,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 10/16/24,10/16/2024,10/16/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,100
294,28,23565,23666,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 10/17/24,10/17/2024,10/17/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,101
294,29,23565,23666,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 10/17/24,10/17/2024,10/17/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,101
294,30,23565,23671,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -10/22/24,10/22/2024,10/22/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,106
294,31,23565,23671,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Monthly Bingo - 10/22/24,10/22/2024,10/22/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,106
294,32,23565,23672,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 10/23/24,10/23/2024,10/23/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,107
294,33,23565,23673,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 10/24/24,10/24/2024,10/24/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,108
294,34,23565,23673,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 10/24/24,10/24/2024,10/24/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,108
294,35,23565,23678,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -10/29/24,10/29/2024,10/29/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,113
294,36,23565,23692,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -11/12/24,11/12/2024,11/12/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,127
294,37,23565,23693,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 11/13/24,11/13/2024,11/13/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,128
294,38,23565,23694,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Hope For Handwriting - 11/14/24,11/14/2024,11/14/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,129
294,39,23565,23699,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -11/19/24,11/19/2024,11/19/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,134
294,40,23565,23700,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 11/20/24,11/20/2024,11/20/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,135
294,41,23565,23706,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Monthly Bingo - 11/26/24,11/26/2024,11/26/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,141
294,42,23565,23713,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -12/3/24,12/3/2024,12/3/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,148
294,43,23565,23714,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic - Aphasia Small Therapy Group- 12/4/24,12/4/2024,12/4/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,149
294,44,23565,23720,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Wellness Pavilion Clinic- Chiro & Audiology -12/10/24,12/10/2024,12/10/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,155
295,1,23586,23586,PARENT1: CEC - School of Medicine (SOM),7.29.24 Dept of Medicine + GHNC Introduction,7/29/2024,7/29/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
295,2,23586,23588,PARENT1: CEC - School of Medicine (SOM),MS1 Students Neighborhood Walk | Pitt Hill District CEC,7/31/2024,7/31/2024,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2
295,3,23586,23617,PARENT1: CEC - School of Medicine (SOM),Meeting with Liz Miller - 8/29/24,8/29/2024,8/29/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31
295,4,23586,23665,PARENT1: CEC - School of Medicine (SOM),10.16.24 Job Skills with Center of Life,10/16/2024,10/16/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,79
295,5,23586,23665,PARENT1: CEC - School of Medicine (SOM),10.16.24 Dept of Emergency Medicine Introduction,10/16/2024,10/16/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,79
295,6,23586,23667,PARENT1: CEC - School of Medicine (SOM),Asset Mapping and Behavior Health Integration Project - 10/18/24,10/18/2024,10/18/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,81
295,7,23586,23679,PARENT1: CEC - School of Medicine (SOM),Meeting to discuss PCAT/CEC Partnership,10/30/2024,10/30/2024,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,93
295,8,23586,23680,PARENT1: CEC - School of Medicine (SOM),Doula Thrive Project Kick Off Meeting - 10/31/24,10/31/2024,10/31/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,94
295,9,23586,23687,PARENT1: CEC - School of Medicine (SOM),11.7.24 Connecting Hazelwood CEC Workforce Development,11/7/2024,11/7/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,101
296,2,23575,23575,PARENT1: CEC - School of Nursing,Mid Wife (Homewood),7/18/2024,7/18/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
296,3,23575,23576,PARENT1: CEC - School of Nursing,7.19.24 SON Hazelwood Tour,7/19/2024,7/19/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1
296,4,23575,23607,PARENT1: CEC - School of Nursing,School of Nursing & Hill CEC Collaboration | Follow Up,8/19/2024,8/19/2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,32
296,5,23575,23616,PARENT1: CEC - School of Nursing,8.28.24 Community Kitchen Pittsburgh Narcan Training Request,8/28/2024,8/28/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,41
296,6,23575,23663,PARENT1: CEC - School of Nursing,10.14.24 Planned efforts in Greater Hazelwood,10/14/2024,10/14/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,88
297,6,23644,23644,PARENT1: CEC - School of Social Work (SSW),9.25.24 Jay Huguley CKPgh Mental Health Resources,9/25/2024,9/25/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
297,7,23644,23656,PARENT1: CEC - School of Social Work (SSW),Asset Mapping and Behavioral Health Integration - 10/7/24,10/7/2024,10/7/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,12
297,8,23644,23656,PARENT1: CEC - School of Social Work (SSW),JDP Team Meeting - 10/7/24,10/7/2024,10/7/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,12
297,9,23644,23658,PARENT1: CEC - School of Social Work (SSW),Allegheny county Family Center-Protective Factors #1 - 10/9/24,10/9/2024,10/9/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,14
297,10,23644,23664,PARENT1: CEC - School of Social Work (SSW),University of Pittsburgh fAIR Study - 10/15/24,10/15/2024,10/15/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,20
297,11,23644,23684,PARENT1: CEC - School of Social Work (SSW),Meeting with Leah Jacobs - re: credit for community learners,11/4/2024,11/4/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,40
297,12,23644,23686,PARENT1: CEC - School of Social Work (SSW),11.6.24 Violence Prevention Project – Hazelwood,11/6/2024,11/6/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,42
297,13,23644,23714,PARENT1: CEC - School of Social Work (SSW),Allegheny county Family Center-Protective Factors #2 - 12/4/24,12/4/2024,12/4/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,70
297,14,23644,23726,PARENT1: CEC - School of Social Work (SSW),Just Discipline Project - JDP Meeting 12/16/24,12/16/2024,12/16/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,82
299,14,23581,23581,PARENT1: CEC - Swanson School of Engineering (SSOE),7.24.24 NSF Engineering Research Center Intro,7/24/2024,7/24/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
299,15,23581,23581,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/24/24,7/24/2024,7/24/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0
299,16,23581,23582,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/25/24,7/25/2024,7/25/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,1
299,17,23581,23583,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/26/24,7/26/2024,7/26/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,2
299,18,23581,23586,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/29/24,7/29/2024,7/29/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,5
299,19,23581,23587,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/30/24,7/30/2024,7/30/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,6
299,20,23581,23588,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 7/31/24,7/31/2024,7/31/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,7
299,21,23581,23589,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/1/24,8/1/2024,8/1/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,8
299,22,23581,23590,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/2/24,8/2/2024,8/2/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,9
299,23,23581,23593,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/5/24,8/5/2024,8/5/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,12
299,24,23581,23594,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/6/24,8/6/2024,8/6/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,13
299,25,23581,23595,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/7/24,8/7/2024,8/7/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,14
299,26,23581,23596,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/8/24,8/8/2024,8/8/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,15
299,27,23581,23597,PARENT1: CEC - Swanson School of Engineering (SSOE),CampBioE 2.0 - 8/9/24,8/9/2024,8/9/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,16
299,28,23581,23714,PARENT1: CEC - Swanson School of Engineering (SSOE),12.4.24 Bruker 2pPlus Multiphoton Microscope Info Session,12/4/2024,12/4/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,133
303,2,23565,23565,PARENT1: Community Affairs,Street Closure Coordination Meeting,7/8/2024,7/8/2024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
303,3,23565,23565,PARENT1: Community Affairs,Development Activities Meeting: 450 Melwood Ave - 7/8/24,7/8/2024,7/8/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
303,4,23565,23572,PARENT1: Community Affairs,Development Activities Meeting: Schenley Heights Pavilion/REW Memoria - 7/15/24,7/15/2024,7/15/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
303,5,23565,23574,PARENT1: Community Affairs,Arrival Week Community Resource Event Planning Meeting - 7/17/24,7/17/2024,7/17/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9
303,6,23565,23575,PARENT1: Community Affairs,Zone 4 Public Safety Council Meeting - 7/18/24,7/18/2024,7/18/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
303,7,23565,23576,PARENT1: Community Affairs,Connecting the SWPA New Economy Collaborative and Pitt - 7/19/24,7/19/2024,7/19/2024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,11
303,8,23565,23580,PARENT1: Community Affairs,Fraternity & Sorority Life Introductory Meeting - 7/23/24,7/23/2024,7/23/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,15
303,9,23565,23582,PARENT1: Community Affairs,Open Streets 2024 - Homewood - Pitt Tabling Coordination - 7/25/24,7/25/2024,7/25/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,17
303,10,23565,23584,PARENT1: Community Affairs,Open Streets - Homewood 2024,7/27/2024,7/27/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,19
303,11,23565,23584,PARENT1: Community Affairs,Off Campus Furniture Collection 7/27/24,7/27/2024,7/27/2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,3,19
303,12,23565,23586,PARENT1: Community Affairs,Community Affairs + Leadership Meeting - 7/29/2024,7/29/2024,7/29/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,21
303,13,23565,23587,PARENT1: Community Affairs,Quarterly UPMC PRSH Oakland Community Releations Meeting - 7/30/24,7/30/2024,7/30/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,22
303,14,23565,23589,PARENT1: Community Affairs,Prep PRT for Oakland Task Force,8/1/2024,8/1/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,24
303,15,23565,23593,PARENT1: Community Affairs,District 3 Central Oakland Resident Volunteer Project - 8/5/24,8/5/2024,8/5/2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,28
303,16,23565,23594,PARENT1: Community Affairs,"Green Building Alliance Transit, Mobility & Public Health Meeting - 8/6/204",8/6/2024,8/6/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29
303,17,23565,23595,PARENT1: Community Affairs,Chancellor's Award for Staff Selection Committee Meeting - 8/7/24,8/7/2024,8/7/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,30
